NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
5747,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3017587,32,1
5748,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,9968594,28,1
5750,BARANANGSIANG,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,8127253,24,1
5751,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,1694311,30,1
5752,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,CRF 150 L,11876369,22,1
5753,CILANGARI,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,12228018,31,1
5754,WANGUNJAYA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1875354,34,1
5755,TENJOLAUT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 150 ABS,3365066,33,1
5757,CANGKORAH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3322368,31,1
5758,CILANGARI,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3168314,25,1
5759,TAMANJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2466130,25,1
5760,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,2897327,29,1
5761,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3137405,27,1
5763,CISOMANG BARAT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,6200000,35,1
5764,BATUJAJAR TIMUR,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5400000,32,1
5765,BOJONGMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,4848522,27,1
5766,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,AEROX 155 VVA,3740075,32,1
5768,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,4700000,35,1
5769,SUMURBANDUNG,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,SUPRA GTR 150 SPORTY,4700000,35,1
5774,CIHIDEUNG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,35,1
5775,KARANGMEKAR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,CB VERZA 150,4497447,27,1
5776,CIPADA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5400000,35,1
5777,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3550000,35,1
5778,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,4300000,35,1
5779,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,35,1
5780,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,35,1
5781,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,9200000,23,1
5782,CIMAHI SELATAN,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2549013,30,1
5786,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,5000000,35,1
5787,NYENANG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 G,7838479,27,1
5788,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA R,5300000,32,1
5791,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,5300000,23,1
5792,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7400000,21,1
5793,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6800000,29,1
5795,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6800000,33,1
5797,WANGUNSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,35,1
5803,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,29,1
5804,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,3600000,35,1
5806,CIMAHI,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,NEW MIO M3 CW,6753785,19,1
5810,SADANGMEKAR,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6200000,32,1
5812,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,4100000,22,1
5815,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,35,1
5816,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,33,1
5820,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5144736,26,1
5821,SUKAHAJI,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,5000000,35,1
5823,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,8234019,21,1
5826,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BARU,SUZUKI,GSX 150 BANDIT,8200000,35,1
5828,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,23,1
5829,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5500000,32,1
5830,MARGALUYU,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY FASHION,4100000,33,1
5831,WARGASALUYU,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5100000,35,1
5835,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
5836,CIKADU,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,HONDA,CRF 150 L,12906091,20,1
5838,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT CBS FI,2700000,33,1
5843,SUKAMANAH,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,17,1
5844,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2900000,29,1
5847,PAGERWANGI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6000000,33,1
5851,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,3300000,35,1
5855,CISOMANG BARAT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3700000,23,1
5858,PASIRHALANG,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,5000000,33,1
5861,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,35,1
5863,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,GEAR 125,5200000,35,1
5869,CIKALONG,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,33,1
5881,JAYAMEKAR,PADALARANG,KAB. BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7600000,29,1
5882,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5100000,29,1
5885,CIHANJUANG RAHAYU,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2700000,35,1
5886,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,4000000,33,1
5888,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5600000,21,1
5890,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,33,1
5892,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,5300000,23,1
5895,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3000000,33,1
5897,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
5900,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,7000000,35,1
5901,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3000000,33,1
5902,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,35,1
5909,CIPEUNDEUY,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
5910,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
5911,GIRIASIH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,6000000,35,1
5914,CIRAWAMEKAR,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,3400000,17,1
5915,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
5917,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,29,1
5919,KANANGASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2800000,33,1
5920,GIRIASIH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,9400000,11,1
5922,CIMERANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,5300000,29,1
5925,SUKAHAJI,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5100000,29,1
5926,BOJONGKONENG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,5500000,29,1
5927,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,WR 155 R,5700000,35,1
5928,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW PCX 160 CBS,14500000,23,1
5930,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3300000,17,1
5932,CAMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
5934,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2700000,33,1
5938,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,ADV 150 CBS,5600000,35,1
5940,KARANGSARI,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3200000,29,1
5942,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,3700000,23,1
5943,BATUJAJAR TIMUR,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,33,1
5945,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,3800000,35,1
5948,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,FINO FI SPORTY,3000000,33,1
5949,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,35,1
5950,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,33,1
5951,CIHANJUANG RAHAYU,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,6300000,29,1
5954,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
5957,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6100000,17,1
5959,CIKALONG,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3000000,23,1
5965,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,5200000,17,1
5969,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NEW PCX 160 CBS,5000000,29,1
5972,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,35,1
5975,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
5977,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4500000,35,1
5979,CINENGAH,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 ABS,21000000,23,1
5980,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW PCX 160 ABS,8500000,23,1
5981,CIKALONG,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,2900000,17,1
5982,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,4800000,29,1
5987,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI CBS ISS,2700000,33,1
5989,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW PCX 160 ABS,18000000,11,1
5993,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESP CBS,4000000,22,1
5994,CIMERANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,ADV 150 ABS,6000000,35,1
5995,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI CBS ISS,2800000,33,1
5996,CIPANGERAN,SAGULING,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,4000000,33,1
5997,CITATAH,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,CRF 150 L,5500000,35,1
5998,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3700000,17,1
5999,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7700000,29,1
6002,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI CBS ISS,2800000,33,1
6003,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,GEAR 125,2700000,35,1
6004,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,6000000,35,1
6005,PASIRPOGOR,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,15100000,23,1
6006,PASIRPOGOR,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,15100000,23,1
6007,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3000000,33,1
6010,BOJONGHALEUANG,SAGULING,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3000000,33,1
6011,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2800000,33,1
6012,WANGUNJAYA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,29,1
6014,CIPADA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
6015,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,7100000,29,1
6016,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,4700000,32,1
6020,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,5000000,23,1
6021,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4000000,29,1
6023,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
6026,CIKALONG,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,GEAR 125,2800000,29,1
6027,JAYAMEKAR,PADALARANG,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,35,1
6029,CILILIN,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,11,1
6030,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,GEAR 125,3100000,29,1
6031,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
6032,NGAMPRAH,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2700000,33,1
6033,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,14000000,23,1
6036,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,3200000,23,1
6037,RAJAMANDALA KULON,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3800000,33,1
6038,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,5700000,33,1
6039,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,PIAGGIO,PRIMAVERA 150 ABS,11000000,33,1
6040,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,PIAGGIO,PRIMAVERA S 150 ABS,21500000,21,1
6042,SUKAGALIH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,PIAGGIO,SPRINT S I-GET150ABS,15000000,33,1
6043,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BARU,PIAGGIO,PRIMAVERA 150 ABS,25000000,17,1
6044,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,5000000,35,1
6045,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,ALN VARIO 160 CBS,4000000,22,1
6046,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,KAWASAKI,NINJA ZX 25 R ABS,30000000,35,1
6049,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,6300000,35,1
6054,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3400000,35,1
6055,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE,9000000,35,1
6056,CILILIN,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,PCX150,9500000,35,1
6057,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,5200000,35,1
6058,SUKAHAJI,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2500000,35,1
6059,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2100000,35,1
6060,PADAASIH,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,1800000,35,1
6061,NANGGELENG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3000000,35,1
6062,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,LEXI,3500000,35,1
6063,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3300000,35,1
6064,MANDALAWANGI,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,NMAX ABS,6000000,35,1
6065,CIHANJUANG RAHAYU,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,SONIC 150 R,3500000,35,1
6066,SINGAJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2000000,35,1
6068,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEWBEAT FICW-CBSPLUS,2600000,33,1
6069,CIROYOM,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3300000,35,1
6071,SUKASARI,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,6400000,35,1
6072,CIPTAHARJA,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,4500000,33,1
6073,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO ISS,4000000,33,1
6074,CIPADA,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,SUZUKI,SATRIA F150 PREDATOR,5000000,35,1
6075,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,PCX150,4600000,35,1
6077,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5000000,35,1
6078,RANCAPANGGUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3800000,33,1
6079,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3400000,33,1
6080,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,SCOOPY ESP,3000000,35,1
6081,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2300000,35,1
6082,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,3800000,35,1
6083,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1800000,35,1
6085,TENJOLAUT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,4686806,30,1
6086,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO CBS,962197,33,1
6087,GUNUNGMASIGIT,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,NBEAT FI CW + SPORTY,1644605,30,1
6088,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP SPORTY,4095142,28,1
6089,CIMAREME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,2984200,31,1
6091,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,AEROX 155 VVA R,6087057,27,1
6092,MUKAPAYUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,YAMAHA,R25,13214454,30,1
6094,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CW,881191,31,1
6095,SUNTENJAYA,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2384819,28,1
6096,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,18271101,32,1
6097,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2362289,32,1
6098,MANDALAWANGI,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,2932144,33,1
6099,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,1376861,33,1
6100,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,SONIC 150 R,3566226,26,1
6102,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,VARIO 150 ESP SPORTY,2383652,29,1
6103,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,392057,34,1
6105,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2267549,30,1
6106,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,6396118,23,1
6107,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1368935,33,1
6108,BOJONGMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5034770,30,1
6110,TANJUNG WANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3001210,35,1
6111,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,12985835,24,1
6112,BONGAS,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,5091486,26,1
6113,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,1427498,31,1
